# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,ZAXWQEUVZC,0,0,1,9.988592466663794855e-01, 0.000000000000000000e+00, -4.775149577838204429e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.775149577838204429e-02, 0.000000000000000000e+00, 9.988592466663794855e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,26,33
# x,y,z,u,w
2.792870354608311345e+00, 1.199999999999999956e+00, -1.663816587405716335e-02, 5.999999999999999778e-01, 3.415838762408752949e+00
3.133318580591859082e+00, 1.199999999999999956e+00, -6.346353005465327213e-02, 5.999999999999999778e-01, 3.586533649582798411e+00
3.406097970855559431e+00, 1.199999999999999956e+00, -1.033285441031057961e-01, 5.999999999999999778e-01, 3.723464124463156111e+00
3.613624768220389250e+00, 1.199999999999999956e+00, -1.350307312692363704e-01, 5.999999999999999778e-01, 3.827739635619072267e+00
3.765366882688400363e+00, 1.199999999999999956e+00, -1.589855363871547356e-01, 5.999999999999999778e-01, 3.904044169930655173e+00
3.873131646831756036e+00, 1.199999999999999956e+00, -1.764120642320109733e-01, 5.999999999999999778e-01, 3.958266880232111262e+00
3.948091058373531137e+00, 1.199999999999999956e+00, -1.887425622136328640e-01, 5.999999999999999778e-01, 4.000000000000000000e+00
3.932309082276202350e+00, 1.600000000000000089e+00, -1.879880885803344448e-01, 8.000000000000000444e-01, 0.000000000000000000e+00
3.856818236203189976e+00, 1.600000000000000089e+00, -1.930911920032008511e-01, 8.000000000000000444e-01, 4.173311976788848798e-02
3.748317992809635513e+00, 1.600000000000000089e+00, -2.001298816735934960e-01, 8.000000000000000444e-01, 9.595583006934514658e-02
3.595595676480657588e+00, 1.600000000000000089e+00, -2.094626923503098981e-01, 8.000000000000000444e-01, 1.722603643809275942e-01
3.386828953487580840e+00, 1.600000000000000089e+00, -2.211764714068603366e-01, 8.000000000000000444e-01, 2.765358755368439447e-01
3.112591292973907908e+00, 1.600000000000000089e+00, -2.347835440738531565e-01, 8.000000000000000444e-01, 4.134663504172014781e-01
2.770601336332740416e+00, 1.600000000000000089e+00, -2.488621284062395023e-01, 8.000000000000000444e-01, 5.841612375912467181e-01
2.370737824396401905e+00, 1.600000000000000089e+00, -2.608397041723433674e-01, 8.000000000000000444e-01, 7.836633902842906618e-01
1.936987089740066725e+00, 1.600000000000000089e+00, -2.671568073830320467e-01, 8.000000000000000444e-01, 1.000000000000000000e+00
1.503205686747790315e+00, 1.600000000000000089e+00, -2.641592510288137130e-01, 8.000000000000000444e-01, 1.216336609715709338e+00
1.103441344341033581e+00, 1.600000000000000089e+00, -2.496545607469510264e-01, 8.000000000000000444e-01, 1.415838762408753171e+00
7.621424488764200200e-01, 1.600000000000000089e+00, -2.240845812273984106e-01, 8.000000000000000444e-01, 1.586533649582798411e+00
4.897146008030128783e-01, 1.600000000000000089e+00, -1.900868946252674274e-01, 8.000000000000000444e-01, 1.723464124463156111e+00
2.843841968668227582e-01, 1.600000000000000089e+00, -1.508417064530631624e-01, 8.000000000000000444e-01, 1.827739635619072267e+00
1.375388113992002947e-01, 1.600000000000000089e+00, -1.081701111315250818e-01, 8.000000000000000444e-01, 1.904044169930654951e+00
4.017559160113188393e-02, 1.600000000000000089e+00, -6.044710951134055904e-02, 8.000000000000000444e-01, 1.958266880232111484e+00
0.000000000000000000e+00, 1.600000000000000089e+00, 0.000000000000000000e+00, 8.000000000000000444e-01, 2.000000000000000000e+00
4.575866876081625956e-02, 1.600000000000000089e+00, 5.633893362511029068e-02, 8.000000000000000444e-01, 2.041733119767888294e+00
1.472303625111079928e-01, 1.600000000000000089e+00, 9.455642727048604868e-02, 8.000000000000000444e-01, 2.095955830069344827e+00
2.974766888474337234e-01, 1.600000000000000089e+00, 1.230252471065439168e-01, 8.000000000000000444e-01, 2.172260364380927733e+00
5.056144591065167004e-01, 1.600000000000000089e+00, 1.425041630632443712e-01, 8.000000000000000444e-01, 2.276535875536843889e+00
7.800431011935389236e-01, 1.600000000000000089e+00, 1.503588115261905167e-01, 8.000000000000000444e-01, 2.413466350417201589e+00
1.122224757331651723e+00, 1.600000000000000089e+00, 1.432542988353659730e-01, 8.000000000000000444e-01, 2.584161237591246607e+00
1.521549671249435409e+00, 1.600000000000000089e+00, 1.195577036235214441e-01, 8.000000000000000444e-01, 2.783663390284290440e+00
1.953638801920193346e+00, 1.600000000000000089e+00, 8.116142669159158440e-02, 8.000000000000000444e-01, 3.000000000000000000e+00
2.384808841050337413e+00, 1.600000000000000089e+00, 3.349589444453981296e-02, 8.000000000000000444e-01, 3.216336609715709116e+00
2.781706221733036166e+00, 1.600000000000000089e+00, -1.657165698856151448e-02, 8.000000000000000444e-01, 3.415838762408752949e+00
3.120793550593035093e+00, 1.600000000000000089e+00, -6.320984291837244973e-02, 8.000000000000000444e-01, 3.586533649582798411e+00
3.392482541027213916e+00, 1.600000000000000089e+00, -1.029155018026379903e-01, 8.000000000000000444e-01, 3.723464124463156111e+00
3.599179777242835776e+00, 1.600000000000000089e+00, -1.344909636342483394e-01, 8.000000000000000444e-01, 3.827739635619072267e+00
3.750315322513713134e+00, 1.600000000000000089e+00, -1.583500125610866338e-01, 8.000000000000000444e-01, 3.904044169930655173e+00
3.857649311148930948e+00, 1.600000000000000089e+00, -1.757068801468858743e-01, 8.000000000000000444e-01, 3.958266880232111262e+00
3.932309082276202350e+00, 1.600000000000000089e+00, -1.879880885803344448e-01, 8.000000000000000444e-01, 4.000000000000000000e+00
3.916527106178873563e+00, 2.000000000000000000e+00, -1.872336149470359978e-01, 1.000000000000000000e+00, 0.000000000000000000e+00
3.841339235966448218e+00, 2.000000000000000000e+00, -1.923162375138566249e-01, 1.000000000000000000e+00, 4.173311976788848798e-02
3.733274448741767060e+00, 2.000000000000000000e+00, -1.993266780233083901e-01, 1.000000000000000000e+00, 9.595583006934514658e-02
3.581165069975782878e+00, 2.000000000000000000e+00, -2.086220322865183219e-01, 1.000000000000000000e+00, 1.722603643809275942e-01
3.373236213834790664e+00, 2.000000000000000000e+00, -2.202887991227137077e-01, 1.000000000000000000e+00, 2.765358755368439447e-01
3.100099182013486221e+00, 2.000000000000000000e+00, -2.338412610022297944e-01, 1.000000000000000000e+00, 4.134663504172014781e-01
2.759481771936769690e+00, 2.000000000000000000e+00, -2.478633421766066602e-01, 1.000000000000000000e+00, 5.841612375912467181e-01
2.361223076980870861e+00, 2.000000000000000000e+00, -2.597928469975001042e-01, 1.000000000000000000e+00, 7.836633902842906618e-01
1.929213162688173444e+00, 2.000000000000000000e+00, -2.660845970709380115e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
1.497172703144199701e+00, 2.000000000000000000e+00, -2.630990711450870156e-01, 1.000000000000000000e+00, 1.216336609715709338e+00
1.099012779709711563e+00, 2.000000000000000000e+00, -2.486525941599255773e-01, 1.000000000000000000e+00, 1.415838762408753171e+00
7.590836572963937101e-01, 2.000000000000000000e+00, -2.231852375006678213e-01, 1.000000000000000000e+00, 1.586533649582798411e+00
4.877491743925557177e-01, 2.000000000000000000e+00, -1.893239976187953699e-01, 1.000000000000000000e+00, 1.723464124463156111e+00
2.832428459446281743e-01, 2.000000000000000000e+00, -1.502363165521389543e-01, 1.000000000000000000e+00, 1.827739635619072267e+00
1.369868114956981353e-01, 2.000000000000000000e+00, -1.077359799194040346e-01, 1.000000000000000000e+00, 1.904044169930654951e+00
4.001435040338298388e-02, 2.000000000000000000e+00, -6.020451036221457358e-02, 1.000000000000000000e+00, 1.958266880232111484e+00
0.000000000000000000e+00, 2.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00
4.557502037471056200e-02, 2.000000000000000000e+00, 5.611282227800687417e-02, 1.000000000000000000e+00, 2.041733119767888294e+00
1.466394664209648702e-01, 2.000000000000000000e+00, 9.417693337928666197e-02, 1.000000000000000000e+00, 2.095955830069344827e+00
2.962827923620167669e-01, 2.000000000000000000e+00, 1.225314961148035731e-01, 1.000000000000000000e+00, 2.172260364380927733e+00
5.035852200154063985e-01, 2.000000000000000000e+00, 1.419322351582455732e-01, 1.000000000000000000e+00, 2.276535875536843889e+00
7.769124669223393953e-01, 2.000000000000000000e+00, 1.497553596815162091e-01, 1.000000000000000000e+00, 2.413466350417201589e+00
1.117720807126957538e+00, 2.000000000000000000e+00, 1.426793603265266164e-01, 1.000000000000000000e+00, 2.584161237591246607e+00
1.515443065680002865e+00, 2.000000000000000000e+00, 1.190778693120878862e-01, 1.000000000000000000e+00, 2.783663390284290440e+00
1.945798044688345385e+00, 2.000000000000000000e+00, 8.083569245522520541e-02, 1.000000000000000000e+00, 3.000000000000000000e+00
2.375237620849007580e+00, 2.000000000000000000e+00, 3.336146162290200973e-02, 1.000000000000000000e+00, 3.216336609715709116e+00
2.770542088857761431e+00, 2.000000000000000000e+00, -1.650514810306586561e-02, 1.000000000000000000e+00, 3.415838762408752949e+00
3.108268520594211104e+00, 2.000000000000000000e+00, -6.295615578209164120e-02, 1.000000000000000000e+00, 3.586533649582798411e+00
3.378867111198868400e+00, 2.000000000000000000e+00, -1.025024595021701845e-01, 1.000000000000000000e+00, 3.723464124463156111e+00
3.584734786265282303e+00, 2.000000000000000000e+00, -1.339511959992603085e-01, 1.000000000000000000e+00, 3.827739635619072267e+00
3.735263762339026350e+00, 2.000000000000000000e+00, -1.577144887350185876e-01, 1.000000000000000000e+00, 3.904044169930655173e+00
3.842166975466105416e+00, 2.000000000000000000e+00, -1.750016960617607753e-01, 1.000000000000000000e+00, 3.958266880232111262e+00
3.916527106178873563e+00, 2.000000000000000000e+00, -1.872336149470359978e-01, 1.000000000000000000e+00, 4.000000000000000000e+00
3.901943761177544268e+00, 2.399999999999999911e+00, -1.865364431086716235e-01, 1.199999999999999956e+00, 0.000000000000000000e+00
3.827035856000849279e+00, 2.399999999999999911e+00, -1.916001403275005011e-01, 1.199999999999999956e+00, 4.173311976788848798e-02
3.719373452324620466e+00, 2.399999999999999911e+00, -1.985844771819055832e-01, 1.199999999999999956e+00, 9.595583006934514658e-02
3.567830458901656954e+00, 2.399999999999999911e+00, -2.078452198225083092e-01, 1.199999999999999956e+00, 1.722603643809275942e-01
3.360675834155630426e+00, 2.399999999999999911e+00, -2.194685449867301019e-01, 1.199999999999999956e+00, 2.765358755368439447e-01
3.088555838974109236e+00, 2.399999999999999911e+00, -2.329705437335145291e-01, 1.199999999999999956e+00, 4.134663504172014781e-01
2.749206731418973870e+00, 2.399999999999999911e+00, -2.469404131289712478e-01, 1.199999999999999956e+00, 5.841612375912467181e-01
